DATE,WATER_TEMP_C,N_READINGS
2010-03-01,8.186,24
2010-10-19,11.5,19
2010-10-26,11.197,41
2010-11-02,10.962,19
2010-11-10,10.375,22
2010-11-15,10.281,21
2011-06-14,7.829,7
2016-08-16,13.3,1
2023-10-25,6.567,3
2024-03-25,6.3,2
2024-07-02,16.1,2
2024-10-30,8.2,2
2025-04-14,5.95,2
2025-06-23,13.9,1
2025-07-09,21.0,1
2025-10-29,8.0,2
